tconst	averageRating
tt3515318	4.0
tt3515418	8.6
tt3515450	7.2
tt3515520	6.6
tt3515632	3.0
tt3515652	5.3
tt3515852	7.5
tt3515892	6.7
tt3516028	4.5
tt3516158	7.2
tt3516160	4.7
tt3516184	7.2
tt3516196	8.2
tt3516314	6.8
tt3516378	7.3
tt3516474	7.7
tt3516668	5.4
tt3516900	5.8
tt3516976	6.0
tt3517026	6.3
tt3517044	6.1
tt3517192	7.7
tt3517224	6.6
tt3517306	5.4
tt3517344	7.3
tt3517354	8.1
tt3517776	6.4
tt3517782	7.6
tt3517848	6.0
tt3517850	8.1
tt3517870	7.4
tt3517892	8.5
tt3517912	7.9
tt3517968	6.6
tt3517976	7.6
tt3517984	4.5
tt3517986	6.1
tt3518012	7.6
tt3518096	4.4
tt3518106	7.1
tt3518152	9.0
tt3518176	6.5
tt3518372	3.6
tt3518858	3.7
tt3518888	7.4
tt3518954	7.6
tt3518988	7.3
tt3519048	8.5
tt3519082	7.1
tt3519090	8.9
tt3519178	7.2
tt3519192	3.3
tt3519248	7.4
tt3519272	6.5
tt3519326	5.3
tt3519772	4.7
tt3519936	6.2
tt3519946	3.1
tt3519952	7.3
tt3520008	6.5
tt3520022	8.3
tt3520216	6.7
tt3520290	4.6
tt3520318	6.6
tt3520418	5.7
tt3520488	5.7
tt3520500	5.3
tt3520564	6.4
tt3520616	7.3
tt3520714	5.1
tt3520836	6.8
tt3520998	9.0
tt3521084	8.6
tt3521126	7.4
tt3521134	8.3
tt3521148	4.4
tt3521164	7.6
tt3521170	7.1
tt3521192	7.4
tt3521228	6.4
tt3521232	7.3
tt3521254	7.3
tt3521306	6.7
tt3521332	6.6
tt3521334	6.9
tt3521442	6.8
tt3521744	8.1
tt3521872	7.1
tt3521874	7.0
tt3521976	6.6
tt3522000	5.2
tt3522138	6.2
tt3522166	6.5
tt3522198	3.7
tt3522366	7.6
tt3522530	5.7
tt3522566	7.3
tt3522700	4.8
tt3522722	4.1
tt3522726	5.6
tt3522734	4.9
tt3522738	6.5
tt3522760	5.5
tt3522806	5.7
tt3522866	8.1
tt3523088	7.8
tt3523120	7.9
tt3523348	7.4
tt3523480	4.0
tt3523540	5.2
tt3523572	6.9
tt3523588	2.8
tt3523852	4.0
tt3523884	7.6
tt3524032	2.9
tt3524188	5.3
tt3524290	7.7
tt3524312	7.0
tt3524336	4.5
tt3524346	4.3
tt3524356	7.9
tt3524410	3.8
tt3524506	8.0
tt3524530	7.0
tt3524536	6.0
tt3524578	6.2
tt3524638	6.6
tt3524792	7.2
tt3524832	4.4
tt3524890	7.8
tt3525056	6.7
tt3525074	7.3
tt3525148	6.9
tt3525168	6.2
tt3525174	9.0
tt3525382	7.6
tt3525384	8.4
tt3525412	8.1
tt3525450	7.4
tt3525458	7.5
tt3525496	4.2
tt3525584	5.7
tt3525678	5.6
tt3525900	7.2
tt3525948	7.2
tt3526098	5.8
tt3526120	5.8
tt3526160	6.2
tt3526286	3.0
tt3526332	8.3
tt3526408	5.5
tt3526430	6.2
tt3526462	3.2
tt3526470	5.6
tt3526472	3.1
tt3526482	7.0
tt3526500	4.9
tt3526538	6.1
tt3526618	5.5
tt3526622	4.1
tt3526706	6.3
tt3526810	7.5
tt3526924	6.2
tt3526956	7.5
tt3527010	6.9
tt3527014	6.6
tt3527068	4.6
tt3527134	5.8
tt3527144	3.8
tt3527166	4.7
tt3527388	4.2
tt3527394	5.9
tt3527476	5.6
tt3527502	7.1
tt3527510	6.8
tt3527550	6.1
tt3527772	1.6
tt3527798	6.7
tt3527966	5.1
tt3528060	8.6
tt3528092	7.1
tt3528206	6.7
tt3528222	5.9
tt3528280	7.6
tt3528284	7.1
tt3528318	4.9
tt3528486	7.3
tt3528498	7.6
tt3528574	8.0
tt3528654	7.3
tt3528740	3.3
tt3528756	6.4
tt3528810	3.4
tt3528822	7.6
tt3528852	4.1
tt3528874	5.2
tt3528906	6.5
tt3529010	6.8
tt3529016	6.8
tt3529050	8.1
tt3529052	6.1
tt3529098	7.3
tt3529110	4.6
tt3529150	7.4
tt3529198	6.9
tt3529260	7.2
tt3529344	4.0
tt3529404	8.2
tt3529452	6.4
tt3529484	6.7
tt3529612	7.2
tt3529656	5.8
tt3529662	6.5
tt3529664	5.9
tt3529894	7.7
tt3529920	7.5
tt3529948	7.9
tt3529986	7.9
tt3530002	6.4
tt3530146	5.8
tt3530170	7.1
tt3530192	8.7
tt3530290	6.3
tt3530328	4.6
tt3530344	5.9
tt3530402	4.6
tt3530418	5.5
tt3530456	6.4
tt3530596	8.7
tt3530654	3.2
tt3530690	2.7
tt3530728	6.5
tt3530830	4.2
tt3530838	5.4
tt3530882	7.2
tt3530896	5.4
tt3530960	4.8
tt3530970	6.4
tt3530978	6.1
tt3531080	5.8
tt3531084	9.0
tt3531176	7.5
tt3531202	5.8
tt3531260	8.8
tt3531262	5.7
tt3531290	7.3
tt3531496	7.1
tt3531530	6.6
tt3531558	3.3
tt3531578	6.2
tt3531586	3.5
tt3531604	3.6
tt3531612	9.0
tt3531670	8.7
tt3531740	7.7
tt3531790	7.1
tt3531794	4.3
tt3531824	6.5
tt3531852	6.7
tt3531862	7.7
tt3532062	7.4
tt3532108	6.5
tt3532216	7.1
tt3532278	6.8
tt3532284	5.6
tt3532422	6.4
tt3532544	5.4
tt3532608	7.2
tt3532616	6.5
tt3532686	4.7
tt3532702	5.2
tt3532822	6.6
tt3532832	1.6
tt3532850	6.3
tt3532890	3.8
tt3532976	5.4
tt3532978	6.3
tt3532992	8.1
tt3533254	6.2
tt3533338	5.5
tt3533376	4.5
tt3533396	3.6
tt3533592	4.7
tt3533612	6.8
tt3533614	5.8
tt3533672	7.3
tt3533690	3.5
tt3533916	4.7
tt3534078	3.2
tt3534282	5.4
tt3534294	5.8
tt3534384	7.4
tt3534598	6.7
tt3534636	6.1
tt3534650	7.5
tt3534878	7.7
tt3535364	6.8
tt3537212	4.3
tt3538328	7.1
tt3538544	7.3
tt3538602	5.5
tt3538666	4.0
tt3538730	6.1
tt3538766	7.3
tt3538974	5.4
tt3539120	4.2
tt3539250	5.5
tt3539342	7.5
tt3539432	3.8
tt3539514	4.6
tt3539544	5.9
tt3539614	9.0
tt3539664	7.3
tt3539774	3.5
tt3539792	8.0
tt3539930	3.2
tt3539966	5.2
tt3540016	6.7
tt3540044	6.4
tt3540056	6.9
tt3540136	5.4
tt3540420	6.2
tt3540474	5.4
tt3540488	9.4
tt3540908	6.7
tt3541028	4.9
tt3541032	9.3
tt3541080	4.3
tt3541124	4.3
tt3541262	7.1
tt3541358	7.2
tt3541440	7.8
tt3541444	8.9
tt3541524	5.0
tt3541704	7.3
tt3541784	8.4
tt3541976	8.3
tt3541998	7.2
tt3542028	4.4
tt3542034	4.9
tt3542188	6.6
tt3542320	5.2
tt3542342	8.4
tt3542382	6.0
tt3543026	8.5
tt3543048	7.5
tt3543172	6.0
tt3543234	5.3
tt3543258	6.1
tt3543346	4.1
tt3543360	3.3
tt3543478	5.4
tt3543708	6.0
tt3543772	6.5
tt3543838	6.7
tt3543918	4.9
tt3544008	5.8
tt3544014	6.5
tt3544048	6.5
tt3544082	7.0
tt3544112	8.0
tt3544218	6.7
tt3544326	5.9
tt3544362	5.0
tt3544506	8.4
tt3544548	7.3
tt3544594	6.8
tt3544654	1.7
tt3544744	7.2
tt3545242	8.4
tt3545324	6.2
tt3545390	9.1
tt3545504	5.6
tt3545606	7.3
tt3545626	6.0
tt3545714	8.2
tt3545810	4.6
tt3545858	6.8
tt3545892	6.7
tt3546088	6.8
tt3546114	4.7
tt3546254	7.5
tt3546364	5.3
tt3546370	7.9
tt3546396	8.4
tt3546398	6.6
tt3546400	8.5
tt3546418	8.3
tt3546434	8.3
tt3546464	6.5
tt3546588	3.5
tt3546678	5.1
tt3546732	5.8
tt3546764	8.2
tt3546802	3.1
tt3546868	9.2
tt3547098	7.9
tt3547106	6.8
tt3547300	6.3
tt3547428	6.3
tt3547464	6.0
tt3547466	4.9
tt3547502	3.5
tt3547530	4.1
tt3547616	3.8
tt3547656	6.2
tt3547682	5.6
tt3547726	6.0
tt3547728	7.9
tt3547730	8.3
tt3547740	7.3
tt3547770	7.8
tt3547782	6.7
tt3547900	4.3
tt3548028	4.5
tt3548276	6.0
tt3548328	8.5
tt3548416	5.3
tt3548442	3.6
tt3548664	7.4
tt3548806	7.7
tt3548834	2.1
tt3548858	7.2
tt3548862	6.6
tt3548948	6.6
tt3548962	7.1
tt3548978	5.3
tt3549206	7.7
tt3549250	6.2
tt3549474	5.6
tt3549508	7.1
tt3549566	3.1
tt3549636	4.7
tt3549656	5.0
tt3549788	6.9
tt3549806	7.5
tt3549876	6.9
tt3550016	6.2
tt3550078	5.7
tt3550136	5.3
tt3550158	7.2
tt3550344	6.2
tt3550444	6.0
tt3550512	6.1
tt3550748	6.1
tt3550768	7.6
tt3550902	4.0
tt3551042	5.5
tt3551074	7.6
tt3551172	5.0
tt3551378	2.2
tt3551400	3.9
tt3551450	8.3
tt3551626	9.4
tt3551714	6.8
tt3551728	2.4
tt3551744	6.0
tt3551770	6.8
tt3551840	6.9
tt3551954	6.9
tt3552130	5.8
tt3552136	7.8
tt3552164	6.3
tt3552236	9.0
tt3552254	7.2
tt3552316	5.0
tt3552320	8.8
tt3552326	6.6
tt3552348	5.5
tt3552396	8.9
tt3552592	2.6
tt3552620	4.7
tt3552638	6.4
tt3552642	5.0
tt3552652	8.0
tt3552776	8.6
tt3552892	3.8
tt3552960	7.7
tt3553098	7.0
tt3553126	6.2
tt3553354	6.0
tt3553378	5.4
tt3553388	7.8
tt3553414	4.3
tt3553418	6.6
tt3553422	5.4
tt3553442	6.6
tt3553512	8.3
tt3553516	3.7
tt3553622	5.5
tt3553886	4.5
tt3553976	7.9
tt3554164	5.2
tt3554208	8.4
tt3554298	6.2
tt3554316	3.8
tt3554336	7.8
tt3554418	6.4
tt3554456	6.1
tt3554858	6.8
tt3554874	3.2
tt3554938	9.0
tt3554954	1.7
tt3554976	6.8
tt3555036	6.3
tt3555038	6.4
tt3555216	7.9
tt3555218	8.3
tt3555514	5.7
tt3555534	8.7
tt3555568	5.9
tt3555616	8.0
tt3555634	5.2
tt3555680	6.4
tt3556230	6.7
tt3556240	7.9
tt3556356	8.0
tt3556386	6.8
tt3556394	8.1
tt3556408	5.0
tt3556500	6.5
tt3556584	5.1
tt3556590	8.0
tt3556646	6.3
tt3556778	8.0
tt3557050	5.7
tt3557258	9.1
tt3557406	4.6
tt3557446	7.9
tt3557464	7.1
tt3557470	4.0
tt3557492	2.1
tt3557580	6.1
tt3557642	5.2
tt3557662	4.4
tt3557828	6.8
tt3557946	5.3
tt3557964	4.5
tt3557978	4.7
tt3557988	5.8
tt3558162	6.8
tt3558184	7.7
tt3558190	5.5
tt3558196	6.2
tt3558426	8.9
tt3558546	7.5
tt3558642	3.5
tt3559164	6.6
tt3559202	6.4
tt3559258	5.2
tt3559274	7.7
tt3559446	6.8
tt3559558	8.8
tt3559570	5.1
tt3560148	5.6
tt3560166	3.5
tt3560296	6.0
tt3560310	7.1
tt3560316	7.5
tt3560364	7.0
tt3560464	6.1
tt3560492	6.9
tt3560530	5.4
tt3560546	3.4
tt3560580	5.7
tt3560658	4.3
tt3560672	6.8
tt3560686	8.0
tt3560704	5.4
tt3560714	8.6
tt3560742	4.0
tt3560762	5.0
tt3560768	6.6
tt3560792	2.6
tt3560798	4.2
tt3560862	8.0
tt3560892	6.0
tt3560898	4.8
tt3561046	7.5
tt3561068	8.5
tt3561204	2.9
tt3561206	6.1
tt3561236	4.8
tt3561330	8.3
tt3561348	6.6
tt3561362	6.4
tt3561468	9.0
tt3561490	4.6
tt3561808	7.4
tt3561818	3.7
tt3562148	6.7
tt3562252	6.9
tt3562266	5.3
tt3562286	4.5
tt3562516	8.1
tt3562532	6.8
tt3562572	6.6
tt3562652	5.9
tt3562786	4.1
tt3562794	3.0
tt3562796	7.6
tt3562846	7.5
tt3562852	4.4
tt3562936	8.0
tt3562966	4.5
tt3563066	7.4
tt3563080	6.9
tt3563146	8.0
tt3563156	4.9
tt3563262	5.4
tt3563340	7.6
tt3563342	3.9
tt3563408	7.0
tt3563452	6.6
tt3563576	5.7
tt3563630	7.9
tt3563662	6.9
tt3563782	7.8
tt3563892	3.7
tt3564122	7.6
tt3564200	3.6
tt3564256	7.8
tt3564418	8.0
tt3564472	6.2
tt3564574	5.6
tt3564748	7.5
tt3564794	6.1
tt3564806	4.7
tt3564858	5.6
tt3564860	2.4
tt3564924	6.1
tt3565050	7.9
tt3565054	8.0
tt3565066	6.5
tt3565112	6.6
tt3565124	8.4
tt3565136	6.6
tt3565148	6.7
tt3565158	6.9
tt3565160	6.7
tt3565164	7.0
tt3565174	6.3
tt3565256	5.3
tt3565264	7.8
tt3565266	8.5
tt3565354	4.3
tt3565434	4.9
tt3565472	7.1
tt3565506	7.4
tt3565668	6.7
tt3565698	8.3
tt3565744	8.6
tt3565836	3.3
tt3565952	7.4
tt3566328	6.9
tt3566564	6.6
tt3566698	4.7
tt3566718	4.3
tt3566740	8.5
tt3566788	6.8
tt3566812	6.5
tt3566920	3.8
tt3567168	2.0
tt3567194	6.4
tt3567200	6.6
tt3567288	6.2
tt3567322	6.0
tt3567368	5.2
tt3567400	7.4
tt3567666	4.8
tt3567744	7.7
tt3567794	7.8
tt3567802	7.7
tt3567806	6.1
tt3568002	7.0
tt3568052	7.9
tt3568078	7.3
tt3568084	7.6
tt3568380	4.5
tt3568472	4.4
tt3568658	5.8
tt3568804	6.1
tt3568948	7.7
tt3569014	5.7
tt3569230	6.9
tt3569326	5.8
tt3569356	4.3
tt3569374	5.2
tt3569544	7.0
tt3569652	7.8
tt3569732	6.4
tt3569748	6.2
tt3569782	8.3
tt3569786	6.3
tt3569788	6.5
tt3569794	6.8
tt3569828	6.0
tt3569968	5.6
tt3569970	4.5
tt3569978	7.1
tt3570000	5.8
tt3570006	6.1
tt3570012	6.4
tt3570168	4.8
tt3570282	4.0
tt3570324	6.4
tt3570530	6.5
tt3570538	5.6
tt3570720	6.8
tt3570768	6.5
tt3570908	5.9
tt3571330	5.1
tt3571378	6.5
tt3571468	6.5
tt3571882	5.2
tt3571904	6.6
tt3571908	7.3
tt3571948	7.9
tt3572020	3.4
tt3572044	4.6
tt3572132	5.2
tt3572442	5.8
tt3572448	1.9
tt3572478	8.0
tt3572756	5.8
tt3572976	5.7
tt3573008	5.9
tt3573040	7.0
tt3573110	4.5
tt3573138	6.5
tt3573140	5.4
tt3573196	6.9
tt3573336	8.8
tt3573354	5.2
tt3573380	6.9
tt3573412	5.6
tt3573598	5.3
tt3573600	8.2
tt3573796	7.5
tt3574218	6.5
tt3574306	6.8
tt3574352	4.7
tt3574412	8.4
tt3574422	9.4
tt3574434	6.2
tt3574504	6.2
tt3574568	3.2
tt3574590	8.4
tt3574616	6.3
tt3574822	4.1
tt3574904	6.1
tt3574924	8.7
tt3575136	5.8
tt3575194	8.0
tt3575244	4.8
tt3575258	3.4
tt3575498	8.2
tt3575618	7.6
tt3575844	7.8
tt3575910	6.6
tt3575914	8.2
tt3575954	7.5
tt3576038	6.9
tt3576044	4.4
tt3576048	6.2
tt3576054	6.2
tt3576060	6.8
tt3576072	6.8
tt3576084	7.3
tt3576118	7.0
tt3576220	8.0
tt3576292	6.6
tt3576344	4.0
tt3576352	5.1
tt3576378	6.4
tt3576386	6.8
tt3576388	8.3
tt3576390	9.1
tt3576466	8.2
tt3576546	7.2
tt3576558	1.9
tt3576728	8.0
tt3576814	7.6
tt3576842	6.5
tt3576858	6.8
tt3576896	6.7
tt3576928	8.9
tt3577190	6.3
tt3577202	7.1
tt3577218	6.2
tt3577244	7.2
tt3577328	9.1
tt3577454	6.6
tt3577588	6.0
tt3577616	5.7
tt3577624	6.8
tt3577678	4.2
tt3577684	6.8
tt3577686	6.6
tt3577954	6.5
tt3578022	4.5
tt3578346	8.5
tt3578504	6.8
tt3578506	3.7
tt3578508	7.3
tt3578560	6.0
tt3578576	7.2
tt3578894	3.9
tt3579082	6.1
tt3579158	2.9
tt3579168	5.6
tt3579192	3.8
tt3579364	6.4
tt3579524	7.2
tt3579636	6.0
tt3579644	7.6
tt3579678	7.9
tt3579684	8.2
tt3579688	5.8
tt3579698	4.9
tt3579808	6.9
tt3579842	2.9
tt3579932	6.7
tt3579990	6.7
tt3580062	8.5
tt3580074	4.7
tt3580358	5.7
tt3580410	7.6
tt3580552	3.6
tt3580692	7.9
tt3581098	5.9
tt3581276	2.9
tt3581294	5.7
tt3581382	5.5
tt3581384	7.1
tt3581414	5.5
tt3581436	7.7
tt3581478	4.6
tt3581524	4.3
tt3581618	5.4
tt3581704	6.2
tt3581788	5.5
tt3581900	8.4
tt3581904	7.2
tt3581956	7.0
tt3582020	6.4
tt3582040	6.6
tt3582042	4.5
tt3582084	7.1
tt3582088	6.2
tt3582090	6.0
tt3582110	6.6
tt3582136	4.6
tt3582166	9.0
tt3582506	6.9
tt3582678	5.6
tt3582840	7.6
tt3582948	3.7
tt3582986	8.8
tt3583186	5.4
tt3583190	8.0
tt3583370	4.1
tt3583382	5.6
tt3583430	3.8
tt3583538	6.2
tt3583614	7.3
tt3583638	6.3
tt3583676	4.9
tt3583688	8.1
tt3583694	4.1
tt3583736	7.3
tt3584354	5.6
tt3584390	4.9
tt3584486	8.1
tt3584496	7.0
tt3584550	7.1
tt3584654	6.9
tt3584732	7.1
tt3584954	6.9
tt3585004	5.3
tt3585056	5.1
tt3585116	7.3
tt3585224	8.2
tt3585234	4.5
tt3585418	7.1
tt3585456	7.8
tt3585522	8.5
tt3585698	6.4
tt3585758	6.5
tt3586044	5.9
tt3586084	5.2
tt3586096	5.6
tt3586098	1.4
tt3586100	6.5
tt3586118	4.1
tt3586164	5.4
tt3586582	6.1
tt3586930	3.7
tt3587050	7.5
tt3587066	6.9
tt3587128	5.5
tt3587202	1.5
tt3587396	7.7
tt3587480	5.6
tt3587486	7.0
tt3587552	7.9
tt3587678	6.2
tt3587696	3.1
tt3587706	6.7
tt3587714	4.4
tt3587834	6.9
tt3587890	5.1
tt3587946	6.3
tt3587948	7.8
tt3588082	5.5
tt3588104	7.1
tt3588122	5.9
tt3588212	8.3
tt3588442	7.8
tt3588492	4.2
tt3588544	5.9
tt3588588	3.7
tt3588782	6.2
tt3588852	9.1
tt3588880	7.0
tt3588938	1.5
tt3588982	8.1
tt3589016	4.7
tt3589144	6.2
tt3589172	6.5
tt3589224	5.1
tt3589290	5.7
tt3589310	6.1
tt3589322	6.1
tt3589352	5.4
tt3589408	6.8
tt3589450	6.5
tt3589572	4.5
tt3589638	7.4
tt3589726	3.9
tt3589850	6.8
tt3589968	5.8
tt3590060	4.0
tt3590150	5.9
tt3590252	6.6
tt3590262	7.0
tt3590304	9.1
tt3590416	5.6
tt3590482	8.6
tt3590608	2.4
tt3590648	5.5
tt3590858	8.2
tt3590910	8.3
tt3591370	7.9
tt3591436	6.2
tt3591444	7.7
tt3591462	6.7
tt3591696	4.2
tt3591776	6.2
tt3591786	3.8
tt3591836	4.1
tt3591850	3.8
tt3591860	3.7
tt3591944	1.6
tt3591946	4.4
tt3591950	5.5
tt3591958	5.6
tt3591984	7.1
tt3591988	4.5
tt3592020	3.3
tt3592030	6.2
tt3592058	7.3
tt3592082	6.8
tt3592172	3.7
tt3592176	5.4
tt3592196	6.1
tt3592210	8.9
tt3592218	7.1
tt3592248	6.5
tt3592296	7.6
tt3592340	7.4
tt3592542	8.0
tt3592556	8.4
tt3592584	6.9
tt3592630	6.5
tt3592704	6.5
tt3592750	5.1
tt3592834	7.2
tt3592904	2.3
tt3593046	6.0
tt3593110	7.3
tt3593118	6.0
tt3593120	3.1
tt3593124	6.7
tt3593274	8.0
tt3593298	8.3
tt3593358	4.2
tt3593540	4.7
tt3593626	2.9
tt3593642	6.8
tt3593666	5.3
tt3593760	6.9
tt3593810	5.0
tt3593932	7.5
tt3593946	8.1
tt3593978	5.8
tt3594042	5.9
tt3594160	8.0
tt3594268	5.8
tt3594510	4.1
tt3594796	6.1
tt3594812	5.8
tt3594826	5.5
tt3594920	8.0
tt3595024	4.0
tt3595026	2.2
tt3595088	2.1
tt3595210	8.2
tt3595260	5.9
tt3595298	4.6
tt3595318	8.6
tt3595394	8.3
tt3595434	6.0
tt3595446	7.8
tt3595744	7.2
tt3595748	5.8
tt3595966	7.6
tt3596060	7.1
tt3596098	4.0
tt3596272	6.4
tt3596274	6.8
tt3596280	7.6
tt3596290	5.2
tt3596302	6.5
tt3596306	8.7
tt3596310	6.8
tt3596318	6.5
tt3596324	5.8
tt3596332	6.3
tt3596376	1.6
tt3596382	7.0
tt3596384	6.0
tt3596436	5.5
tt3596492	7.0
tt3596856	7.2
tt3596952	5.7
tt3597108	3.8
tt3597400	7.3
tt3597448	5.6
tt3597510	6.0
tt3597624	6.8
tt3597632	8.5
tt3597732	3.0
tt3598108	5.6
tt3598130	5.8
tt3598196	3.0
tt3598200	8.4
tt3598222	3.7
tt3598648	5.4
tt3598818	6.7
tt3598850	8.8
tt3598874	5.0
tt3599196	7.5
tt3599538	5.3
tt3599642	4.5
tt3599652	4.4
tt3599688	8.6
tt3599900	6.6
tt3600040	8.8
tt3600370	7.3
tt3600468	9.2
tt3600550	5.6
tt3600588	6.3
tt3600728	5.7
tt3600758	8.0
tt3600924	7.3
tt3600950	3.8
tt3601278	5.3
tt3601350	7.0
tt3601558	8.8
tt3601650	5.8
tt3601848	7.0
tt3602106	4.6
tt3602128	5.5
tt3602144	6.2
tt3602210	5.4
tt3602334	7.0
tt3602422	5.8
tt3602432	3.8
tt3602460	7.2
tt3602494	5.2
tt3602588	3.7
tt3602590	6.2
tt3602660	7.2
tt3602870	7.1
tt3603104	3.8
tt3603178	8.8
tt3603406	6.1
tt3603470	7.0
tt3603568	5.8
tt3603694	5.1
tt3603758	7.9
tt3603808	4.7
tt3603948	7.5
tt3603982	6.1
tt3604020	7.0
tt3604156	3.5
tt3604244	5.2
tt3604256	6.8
tt3604312	5.0
tt3604316	5.8
tt3604340	7.2
tt3604582	6.3
tt3604592	7.3
tt3604628	6.9
tt3604664	6.0
tt3604740	3.9
tt3604944	7.1
tt3604958	6.9
tt3604972	9.2
tt3605256	6.1
tt3605262	3.5
tt3605266	5.5
tt3605270	7.1
tt3605276	6.9
tt3605292	7.8
tt3605304	5.8
tt3605418	4.9
tt3605508	8.3
tt3605606	4.6
tt3605624	5.6
tt3605760	7.2
tt3605804	7.8
tt3605842	6.6
tt3606298	7.2
tt3606488	6.4
tt3606496	5.2
tt3606592	7.2
tt3606698	5.2
tt3606726	7.7
tt3606752	6.7
tt3606756	7.7
tt3606838	6.9
tt3606888	7.4
tt3607026	6.9
tt3607034	5.3
tt3607038	7.8
tt3607062	4.9
tt3607086	8.5
tt3607198	8.5
tt3607226	4.8
tt3607252	8.2
tt3607322	6.0
tt3607436	7.7
tt3607532	7.4
tt3607688	6.7
tt3607740	6.8
tt3607808	8.7
tt3607812	7.1
tt3607814	4.1
tt3608008	8.9
tt3608476	4.6
tt3608646	5.5
tt3608654	3.5
tt3608766	6.4
tt3608806	7.7
tt3608848	7.2
tt3608868	5.4
tt3608914	4.6
tt3608930	6.0
tt3608968	5.8
tt3609188	5.6
tt3609414	5.0
tt3609458	2.8
tt3609514	7.5
tt3609728	7.9
tt3609896	8.3
tt3609958	6.5
tt3610264	5.3
tt3610312	7.8
tt3610326	6.8
tt3610576	3.9
tt3610732	5.7
tt3610746	5.6
tt3610936	6.7
tt3611002	5.1
tt3611034	8.2
tt3611052	4.6
tt3611112	4.9
tt3611266	5.9
tt3611280	6.1
tt3611306	6.9
tt3611318	8.1
tt3611334	4.7
tt3611354	6.5
tt3611996	6.0
tt3612008	5.8
tt3612102	8.1
tt3612104	6.2
tt3612246	4.8
tt3612316	7.3
tt3612320	5.1
tt3612432	5.3
tt3612476	3.9
tt3612486	3.8
tt3612490	4.0
tt3612494	5.7
tt3612514	6.7
tt3612616	8.1
tt3612802	9.1
tt3612936	6.0
tt3612970	5.9
tt3612984	5.8
tt3613084	7.1
tt3613168	6.6
tt3613176	8.2
tt3613314	5.5
tt3613380	8.3
tt3613392	5.2
tt3613416	6.5
tt3613624	6.1
tt3613648	5.8
tt3613688	5.5
tt3613726	8.3
tt3613744	6.6
tt3614126	7.1
tt3614246	7.6
tt3614328	7.4
tt3614346	7.0
tt3614356	7.7
tt3614394	4.8
tt3614472	7.7
tt3614516	8.0
tt3614530	4.1
tt3614824	7.4
tt3614922	5.5
tt3614944	5.1
tt3614966	7.5
tt3615044	7.3
tt3615116	8.0
tt3615160	6.4
tt3615176	8.6
tt3615204	6.2
tt3615330	6.8
tt3615332	6.0
tt3615436	6.2
tt3615814	3.4
tt3615952	6.0
tt3616292	4.4
tt3616718	7.6
tt3616724	6.1
tt3616850	6.4
tt3616894	3.5
tt3616916	6.7
tt3616934	3.8
tt3616986	4.1
tt3617000	6.9
tt3617048	6.4
tt3617144	7.3
tt3617996	4.3
tt3618030	8.1
tt3618202	7.0
tt3618276	8.9
tt3618306	5.5
tt3618568	6.6
tt3618822	5.3
tt3619070	3.9
tt3619102	3.6
tt3619710	5.1
tt3619772	4.4
tt3619780	8.1
tt3619854	3.1
tt3619972	3.1
tt3620006	5.8
tt3620120	4.3
tt3620132	6.8
tt3620146	6.6
tt3620346	7.5
tt3620418	5.8
tt3620452	2.6
tt3620516	6.5
tt3620524	6.6
tt3620716	5.8
tt3620762	4.5
tt3620794	8.3
tt3620816	6.6
tt3620846	5.1
tt3621170	7.3
tt3621288	4.8
tt3621336	7.3
tt3621360	6.2
tt3621718	8.5
tt3621724	5.1
tt3621802	5.7
tt3621840	3.5
tt3621920	6.0
tt3621952	8.4
tt3622052	8.7
tt3622110	5.1
tt3622114	7.4
tt3622120	7.1
tt3622134	4.9
tt3622178	6.2
tt3622332	4.4
tt3622532	6.3
tt3622592	6.3
tt3622658	6.7
tt3622746	7.1
tt3623002	3.7
tt3623014	6.4
tt3623376	6.3
tt3623428	6.8
tt3623510	6.2
tt3623668	6.2
tt3623726	5.9
tt3623740	8.0
tt3623762	4.7
tt3624022	6.1
tt3624176	7.1
tt3624210	5.2
tt3624344	7.0
tt3624446	4.2
tt3624458	4.8
tt3624544	7.0
tt3624600	2.2
tt3624624	4.4
tt3624628	5.8
tt3624630	7.7
tt3624894	5.5
tt3625028	9.0
tt3625136	6.7
tt3625220	6.3
tt3625294	8.7
tt3625352	5.4
tt3625354	5.6
tt3625400	3.8
tt3625516	3.8
tt3625782	8.1
tt3625906	5.3
tt3625930	7.9
tt3625952	4.5
tt3626006	8.1
tt3626076	5.5
tt3626082	8.7
tt3626214	3.9
tt3626368	5.5
tt3626430	4.8
tt3626436	2.8
tt3626440	7.4
tt3626442	8.0
tt3626504	4.5
tt3626508	7.6
tt3626598	7.4
tt3626654	4.6
tt3626742	5.3
tt3626760	6.3
tt3626804	7.6
tt3626906	8.8
tt3626960	4.7
tt3626970	5.8
tt3627000	6.0
tt3627030	4.6
tt3627050	7.0
tt3627322	6.2
tt3627372	6.2
tt3627432	7.0
tt3627458	7.5
tt3627488	7.0
tt3627490	6.7
tt3627572	7.8
tt3627704	5.0
tt3627780	6.7
tt3627782	1.2
tt3627810	1.5
tt3627828	4.0
tt3627854	5.7
tt3627858	2.3
tt3627990	7.3
tt3628038	5.2
tt3628132	7.3
tt3628356	3.9
tt3628404	4.9
tt3628574	4.2
tt3628584	5.9
tt3628598	6.3
tt3628704	5.5
tt3628714	6.1
tt3628856	7.9
tt3628898	5.3
tt3629024	4.1
tt3629032	2.8
tt3629548	6.1
tt3629578	6.6
tt3629766	4.6
tt3629788	7.6
tt3629834	6.4
tt3630034	3.8
tt3630108	7.2
tt3630128	5.8
